model_period,block_id,block_kind,block_order,block_period,source_hour_index,source_timestamp,source_week_index,source_role,scored,annual_weight,heat_demand_mw,wind_cf,pv_cf,ambient_temperature_c,wind_available_mw,pv_available_mw,minimum_heat_constrained_net_chp_mw,positive_surplus_pressure_mw
537,representative_week_29,representative_week,4,33,4736,2024-07-16T08:00:00,29,representative_scored,true,13,56.706481481481,0.356,0.05048326187208751,22.4,373.79999999999995,10.096652374417502,93.4406831910149,0.0
538,representative_week_29,representative_week,4,34,4737,2024-07-16T09:00:00,29,representative_scored,true,13,62.723611111111,0.521,0.0535611666464875,23.01,547.0500000000001,10.7122333292975,93.4406831910149,0.0
539,representative_week_29,representative_week,4,35,4738,2024-07-16T10:00:00,29,representative_scored,true,13,67.538888888889,0.547,0.07062419055875,23.0,574.35,14.124838111749998,93.4406831910149,0.0
540,representative_week_29,representative_week,4,36,4739,2024-07-16T11:00:00,29,representative_scored,true,13,65.143055555556,0.513,0.0768635432299875,23.06,538.65,15.372708645997498,93.4406831910149,0.0
541,representative_week_29,representative_week,4,37,4740,2024-07-16T12:00:00,29,representative_scored,true,13,54.50787037037,0.464,0.09233280423798748,22.96,487.20000000000005,18.466560847597496,93.4406831910149,0.0
542,representative_week_29,representative_week,4,38,4741,2024-07-16T13:00:00,29,representative_scored,true,13,59.560185185185,0.403,0.11806010467548748,23.01,423.15000000000003,23.612020935097497,93.4406831910149,0.0
543,representative_week_29,representative_week,4,39,4742,2024-07-16T14:00:00,29,representative_scored,true,13,70.537962962963,0.349,0.1215867077117875,23.28,366.45,24.3173415423575,93.4406831910149,0.0
544,representative_week_29,representative_week,4,40,4743,2024-07-16T15:00:00,29,representative_scored,true,13,69.95,0.33,0.13490713130595,23.27,346.5,26.981426261190002,93.4406831910149,0.0
545,representative_week_29,representative_week,4,41,4744,2024-07-16T16:00:00,29,representative_scored,true,13,69.411574074074,0.354,0.077744529932,23.32,371.7,15.5489059864,93.4406831910149,0.0
546,representative_week_29,representative_week,4,42,4745,2024-07-16T17:00:00,29,representative_scored,true,13,69.722222222222,0.406,0.049463740918750006,23.13,426.3,9.892748183750001,93.4406831910149,0.0
547,representative_week_29,representative_week,4,43,4746,2024-07-16T18:00:00,29,representative_scored,true,13,58.755555555556,0.505,0.041462253933187504,22.83,530.25,8.2924507866375,93.4406831910149,0.0
548,representative_week_29,representative_week,4,44,4747,2024-07-16T19:00:00,29,representative_scored,true,13,62.656018518519,0.546,0.0065669340043499995,22.82,573.3000000000001,1.3133868008699998,93.4406831910149,0.0
549,representative_week_29,representative_week,4,45,4748,2024-07-16T20:00:00,29,representative_scored,true,13,59.353703703704,0.539,0.0,22.5,565.95,0.0,93.4406831910149,0.0
550,representative_week_29,representative_week,4,46,4749,2024-07-16T21:00:00,29,representative_scored,true,13,56.915277777778,0.468,0.0,22.22,491.40000000000003,0.0,93.4406831910149,0.0
551,representative_week_29,representative_week,4,47,4750,2024-07-16T22:00:00,29,representative_scored,true,13,65.267592592593,0.406,0.0,21.8,426.3,0.0,93.4406831910149,0.0
552,representative_week_29,representative_week,4,48,4751,2024-07-16T23:00:00,29,representative_scored,true,13,52.036111111111,0.348,0.0,21.65,365.4,0.0,93.4406831910149,0.0
553,representative_week_29,representative_week,4,49,4752,2024-07-17T00:00:00,29,representative_scored,true,13,58.047222222222,0.325,0.0,21.39,341.25,0.0,93.4406831910149,0.0
554,representative_week_29,representative_week,4,50,4753,2024-07-17T01:00:00,29,representative_scored,true,13,52.973148148148,0.306,0.0,21.34,321.3,0.0,93.4406831910149,0.0
555,representative_week_29,representative_week,4,51,4754,2024-07-17T02:00:00,29,representative_scored,true,13,51.642592592593,0.324,0.0,21.31,340.2,0.0,93.4406831910149,0.0
556,representative_week_29,representative_week,4,52,4755,2024-07-17T03:00:00,29,representative_scored,true,13,49.657407407407,0.287,0.0,21.17,301.34999999999997,0.0,93.4406831910149,0.0
557,representative_week_29,representative_week,4,53,4756,2024-07-17T04:00:00,29,representative_scored,true,13,49.764351851852,0.249,0.0,21.05,261.45,0.0,93.4406831910149,0.0
558,representative_week_29,representative_week,4,54,4757,2024-07-17T05:00:00,29,representative_scored,true,13,46.965740740741,0.223,0.0,20.93,234.15,0.0,93.4406831910149,0.0
559,representative_week_29,representative_week,4,55,4758,2024-07-17T06:00:00,29,representative_scored,true,13,47.799537037037,0.184,0.003736835579,20.86,193.2,0.7473671157999999,93.4406831910149,0.0
560,representative_week_29,representative_week,4,56,4759,2024-07-17T07:00:00,29,representative_scored,true,13,53.102777777778,0.219,0.01351719818875,20.82,229.95,2.70343963775,93.4406831910149,0.0
561,representative_week_29,representative_week,4,57,4760,2024-07-17T08:00:00,29,representative_scored,true,13,78.396296296296,0.122,0.04020279617474999,21.01,128.1,8.040559234949999,93.4406831910149,0.0
562,representative_week_29,representative_week,4,58,4761,2024-07-17T09:00:00,29,representative_scored,true,13,79.154166666667,0.051,0.042886472550787494,21.55,53.55,8.577294510157499,93.4406831910149,0.0
563,representative_week_29,representative_week,4,59,4762,2024-07-17T10:00:00,29,representative_scored,true,13,78.868055555556,0.042,0.10190097035475,21.67,44.1,20.38019407095,93.4406831910149,0.0
564,representative_week_29,representative_week,4,60,4763,2024-07-17T11:00:00,29,representative_scored,true,13,81.962037037037,0.045,0.06114039972299999,22.14,47.25,12.228079944599997,93.4406831910149,0.0
565,representative_week_29,representative_week,4,61,4764,2024-07-17T12:00:00,29,representative_scored,true,13,77.478240740741,0.058,0.0646255593748875,21.83,60.900000000000006,12.9251118749775,93.4406831910149,0.0
566,representative_week_29,representative_week,4,62,4765,2024-07-17T13:00:00,29,representative_scored,true,13,85.347685185185,0.061,0.08523996641074999,21.86,64.05,17.04799328215,94.62612239287662,0.0
567,representative_week_29,representative_week,4,63,4766,2024-07-17T14:00:00,29,representative_scored,true,13,84.271296296296,0.053,0.18181400851875001,21.85,55.65,36.36280170375,94.08261102542855,0.0
568,representative_week_29,representative_week,4,64,4767,2024-07-17T15:00:00,29,representative_scored,true,13,80.180555555556,0.062,0.15280013698755,22.69,65.1,30.560027397509998,93.4406831910149,0.0
569,representative_week_29,representative_week,4,65,4768,2024-07-17T16:00:00,29,representative_scored,true,13,78.343981481481,0.111,0.10128020622168751,22.64,116.55,20.256041244337503,93.4406831910149,0.0
570,representative_week_29,representative_week,4,66,4769,2024-07-17T17:00:00,29,representative_scored,true,13,84.001851851852,0.167,0.07861149204479999,22.46,175.35000000000002,15.722298408959997,93.94655785731922,0.0
571,representative_week_29,representative_week,4,67,4770,2024-07-17T18:00:00,29,representative_scored,true,13,68.125462962963,0.202,0.028479149849887492,22.33,212.10000000000002,5.695829969977498,93.4406831910149,0.0
572,representative_week_29,representative_week,4,68,4771,2024-07-17T19:00:00,29,representative_scored,true,13,69.432407407407,0.26,0.007396026671287499,21.95,273.0,1.4792053342574998,93.4406831910149,0.0
573,representative_week_29,representative_week,4,69,4772,2024-07-17T20:00:00,29,representative_scored,true,13,59.17037037037,0.376,0.0,21.52,394.8,0.0,93.4406831910149,0.0
574,representative_week_29,representative_week,4,70,4773,2024-07-17T21:00:00,29,representative_scored,true,13,57.667592592593,0.393,0.0,21.38,412.65000000000003,0.0,93.4406831910149,0.0
575,representative_week_29,representative_week,4,71,4774,2024-07-17T22:00:00,29,representative_scored,true,13,58.591666666667,0.357,0.0,21.17,374.84999999999997,0.0,93.4406831910149,0.0
576,representative_week_29,representative_week,4,72,4775,2024-07-17T23:00:00,29,representative_scored,true,13,56.939814814815,0.337,0.0,21.02,353.85,0.0,93.4406831910149,0.0
577,representative_week_29,representative_week,4,73,4776,2024-07-18T00:00:00,29,representative_scored,true,13,52.339814814815,0.302,0.0,20.95,317.09999999999997,0.0,93.4406831910149,0.0
578,representative_week_29,representative_week,4,74,4777,2024-07-18T01:00:00,29,representative_scored,true,13,58.587962962963,0.248,0.0,20.91,260.4,0.0,93.4406831910149,0.0
579,representative_week_29,representative_week,4,75,4778,2024-07-18T02:00:00,29,representative_scored,true,13,59.309722222222,0.19,0.0,20.98,199.5,0.0,93.4406831910149,0.0
580,representative_week_29,representative_week,4,76,4779,2024-07-18T03:00:00,29,representative_scored,true,13,53.525925925926,0.152,0.0,20.49,159.6,0.0,93.4406831910149,0.0
581,representative_week_29,representative_week,4,77,4780,2024-07-18T04:00:00,29,representative_scored,true,13,57.652777777778,0.132,0.0,20.31,138.6,0.0,93.4406831910149,0.0
582,representative_week_29,representative_week,4,78,4781,2024-07-18T05:00:00,29,representative_scored,true,13,56.978703703704,0.141,0.0,20.19,148.04999999999998,0.0,93.4406831910149,0.0
583,representative_week_29,representative_week,4,79,4782,2024-07-18T06:00:00,29,representative_scored,true,13,55.919907407407,0.156,0.0069048709618875,20.12,163.8,1.3809741923774999,93.4406831910149,0.0
584,representative_week_29,representative_week,4,80,4783,2024-07-18T07:00:00,29,representative_scored,true,13,57.958796296296,0.215,0.021305210634787502,20.1,225.75,4.2610421269575,93.4406831910149,0.0
585,representative_week_29,representative_week,4,81,4784,2024-07-18T08:00:00,29,representative_scored,true,13,59.27037037037,0.194,0.0422184771354875,20.44,203.70000000000002,8.4436954270975,93.4406831910149,0.0
586,representative_week_29,representative_week,4,82,4785,2024-07-18T09:00:00,29,representative_scored,true,13,67.585648148148,0.132,0.047436941079287503,20.55,138.6,9.4873882158575,93.4406831910149,0.0
587,representative_week_29,representative_week,4,83,4786,2024-07-18T10:00:00,29,representative_scored,true,13,71.515277777778,0.078,0.0819849952435875,20.59,81.9,16.3969990487175,93.4406831910149,0.0
588,representative_week_29,representative_week,4,84,4787,2024-07-18T11:00:00,29,representative_scored,true,13,74.284259259259,0.047,0.10859505022275,20.78,49.35,21.71901004455,93.4406831910149,0.0
589,representative_week_29,representative_week,4,85,4788,2024-07-18T12:00:00,29,representative_scored,true,13,65.764351851852,0.021,0.0844448225716875,21.13,22.05,16.888964514337502,93.4406831910149,0.0
590,representative_week_29,representative_week,4,86,4789,2024-07-18T13:00:00,29,representative_scored,true,13,69.781018518519,0.006,0.06913771033248749,21.11,6.3,13.827542066497497,93.4406831910149,0.0
591,representative_week_29,representative_week,4,87,4790,2024-07-18T14:00:00,29,representative_scored,true,13,73.162962962963,0.003,0.1729235412574875,20.94,3.15,34.584708251497496,93.4406831910149,0.0
592,representative_week_29,representative_week,4,88,4791,2024-07-18T15:00:00,29,representative_scored,true,13,75.899074074074,0.005,0.1451657140254,22.21,5.25,29.033142805079997,93.4406831910149,0.0
593,representative_week_29,representative_week,4,89,4792,2024-07-18T16:00:00,29,representative_scored,true,13,74.953240740741,0.012,0.10789651742220002,22.27,12.6,21.579303484440004,93.4406831910149,0.0
594,representative_week_29,representative_week,4,90,4793,2024-07-18T17:00:00,29,representative_scored,true,13,70.2,0.023,0.0776296546821875,22.13,24.15,15.525930936437499,93.4406831910149,0.0
595,representative_week_29,representative_week,4,91,4794,2024-07-18T18:00:00,29,representative_scored,true,13,58.923611111111,0.029,0.038133949937150004,21.94,30.450000000000003,7.6267899874300005,93.4406831910149,0.0
596,representative_week_29,representative_week,4,92,4795,2024-07-18T19:00:00,29,representative_scored,true,13,50.358333333333,0.042,0.009045791664,21.68,44.1,1.8091583328,93.4406831910149,0.0
597,representative_week_29,representative_week,4,93,4796,2024-07-18T20:00:00,29,representative_scored,true,13,47.996759259259,0.07,0.0,21.34,73.5,0.0,93.4406831910149,0.0
598,representative_week_29,representative_week,4,94,4797,2024-07-18T21:00:00,29,representative_scored,true,13,55.912962962963,0.108,0.0,21.46,113.4,0.0,93.4406831910149,0.0
599,representative_week_29,representative_week,4,95,4798,2024-07-18T22:00:00,29,representative_scored,true,13,75.553703703704,0.147,0.0,21.83,154.35,0.0,93.4406831910149,0.0
600,representative_week_29,representative_week,4,96,4799,2024-07-18T23:00:00,29,representative_scored,true,13,64.235648148148,0.203,0.0,21.29,213.15,0.0,93.4406831910149,0.0
601,representative_week_29,representative_week,4,97,4800,2024-07-19T00:00:00,29,representative_scored,true,13,62.894907407407,0.289,0.0,21.13,303.45,0.0,93.4406831910149,0.0
602,representative_week_29,representative_week,4,98,4801,2024-07-19T01:00:00,29,representative_scored,true,13,61.911574074074,0.333,0.0,20.62,349.65000000000003,0.0,93.4406831910149,0.0
603,representative_week_29,representative_week,4,99,4802,2024-07-19T02:00:00,29,representative_scored,true,13,59.782407407407,0.314,0.0,20.56,329.7,0.0,93.4406831910149,0.0
604,representative_week_29,representative_week,4,100,4803,2024-07-19T03:00:00,29,representative_scored,true,13,59.392592592593,0.279,0.0,21.05,292.95000000000005,0.0,93.4406831910149,0.0
605,representative_week_29,representative_week,4,101,4804,2024-07-19T04:00:00,29,representative_scored,true,13,55.468055555556,0.242,0.0,21.54,254.1,0.0,93.4406831910149,0.0
606,representative_week_29,representative_week,4,102,4805,2024-07-19T05:00:00,29,representative_scored,true,13,52.648611111111,0.199,0.0,21.47,208.95000000000002,0.0,93.4406831910149,0.0
607,representative_week_29,representative_week,4,103,4806,2024-07-19T06:00:00,29,representative_scored,true,13,54.644907407407,0.199,0.0111733823972875,21.27,208.95000000000002,2.2346764794575003,93.4406831910149,0.0
608,representative_week_29,representative_week,4,104,4807,2024-07-19T07:00:00,29,representative_scored,true,13,50.872685185185,0.254,0.0444815074858875,21.28,266.7,8.8963014971775,93.4406831910149,0.0
609,representative_week_29,representative_week,4,105,4808,2024-07-19T08:00:00,29,representative_scored,true,13,63.2625,0.261,0.08830500369314999,21.74,274.05,17.661000738629998,93.4406831910149,0.0
610,representative_week_29,representative_week,4,106,4809,2024-07-19T09:00:00,29,representative_scored,true,13,67.985648148148,0.288,0.1057203646270875,22.5,302.4,21.1440729254175,93.4406831910149,0.0
611,representative_week_29,representative_week,4,107,4810,2024-07-19T10:00:00,29,representative_scored,true,13,81.459259259259,0.299,0.1699461288375875,22.79,313.95,33.9892257675175,93.4406831910149,0.0
612,representative_week_29,representative_week,4,108,4811,2024-07-19T11:00:00,29,representative_scored,true,13,77.173148148148,0.314,0.17184672235748752,23.36,329.7,34.369344471497506,93.4406831910149,0.0
613,representative_week_29,representative_week,4,109,4812,2024-07-19T12:00:00,29,representative_scored,true,13,64.331018518519,0.293,0.21611732780088752,23.57,307.65,43.2234655601775,93.4406831910149,0.0
614,representative_week_29,representative_week,4,110,4813,2024-07-19T13:00:00,29,representative_scored,true,13,63.840277777778,0.246,0.249288348651,24.02,258.3,49.8576697302,93.4406831910149,0.0
615,representative_week_29,representative_week,4,111,4814,2024-07-19T14:00:00,29,representative_scored,true,13,70.452314814815,0.204,0.22087016394794995,24.22,214.2,44.17403278958999,93.4406831910149,0.0
616,representative_week_29,representative_week,4,112,4815,2024-07-19T15:00:00,29,representative_scored,true,13,74.974537037037,0.19,0.23736498274808746,24.2,199.5,47.47299654961749,93.4406831910149,0.0
617,representative_week_29,representative_week,4,113,4816,2024-07-19T16:00:00,29,representative_scored,true,13,74.587962962963,0.162,0.114964192668,24.49,170.1,22.9928385336,93.4406831910149,0.0
618,representative_week_29,representative_week,4,114,4817,2024-07-19T17:00:00,29,representative_scored,true,13,74.673611111111,0.068,0.0925729892192,24.02,71.4,18.51459784384,93.4406831910149,0.0
619,representative_week_29,representative_week,4,115,4818,2024-07-19T18:00:00,29,representative_scored,true,13,56.334259259259,0.035,0.03684076738728749,24.1,36.75,7.368153477457498,93.4406831910149,0.0
620,representative_week_29,representative_week,4,116,4819,2024-07-19T19:00:00,29,representative_scored,true,13,55.384259259259,0.105,0.0096163855846875,23.9,110.25,1.9232771169375,93.4406831910149,0.0
621,representative_week_29,representative_week,4,117,4820,2024-07-19T20:00:00,29,representative_scored,true,13,55.12037037037,0.291,0.0,23.95,305.54999999999995,0.0,93.4406831910149,0.0
622,representative_week_29,representative_week,4,118,4821,2024-07-19T21:00:00,29,representative_scored,true,13,64.553240740741,0.436,0.0,23.78,457.8,0.0,93.4406831910149,0.0
623,representative_week_29,representative_week,4,119,4822,2024-07-19T22:00:00,29,representative_scored,true,13,63.526388888889,0.492,0.0,22.88,516.6,0.0,93.4406831910149,0.0
624,representative_week_29,representative_week,4,120,4823,2024-07-19T23:00:00,29,representative_scored,true,13,59.993055555556,0.458,0.0,23.18,480.90000000000003,0.0,93.4406831910149,0.0
625,representative_week_29,representative_week,4,121,4824,2024-07-20T00:00:00,29,representative_scored,true,13,62.193055555556,0.403,0.0,23.32,423.15000000000003,0.0,93.4406831910149,0.0
626,representative_week_29,representative_week,4,122,4825,2024-07-20T01:00:00,29,representative_scored,true,13,60.749074074074,0.387,0.0,22.39,406.35,0.0,93.4406831910149,0.0
627,representative_week_29,representative_week,4,123,4826,2024-07-20T02:00:00,29,representative_scored,true,13,56.914814814815,0.393,0.0,21.93,412.65000000000003,0.0,93.4406831910149,0.0
628,representative_week_29,representative_week,4,124,4827,2024-07-20T03:00:00,29,representative_scored,true,13,59.893055555556,0.393,0.0,22.33,412.65000000000003,0.0,93.4406831910149,0.0
629,representative_week_29,representative_week,4,125,4828,2024-07-20T04:00:00,29,representative_scored,true,13,52.133796296296,0.357,0.0,21.94,374.84999999999997,0.0,93.4406831910149,0.0
630,representative_week_29,representative_week,4,126,4829,2024-07-20T05:00:00,29,representative_scored,true,13,48.211574074074,0.301,0.0,21.65,316.05,0.0,93.4406831910149,0.0
631,representative_week_29,representative_week,4,127,4830,2024-07-20T06:00:00,29,representative_scored,true,13,47.237962962963,0.191,0.018657845643150005,20.95,200.55,3.731569128630001,93.4406831910149,0.0
632,representative_week_29,representative_week,4,128,4831,2024-07-20T07:00:00,29,representative_scored,true,13,46.133796296296,0.042,0.08789415069498749,21.06,44.1,17.578830138997496,93.4406831910149,0.0
633,representative_week_29,representative_week,4,129,4832,2024-07-20T08:00:00,29,representative_scored,true,13,51.245833333333,0.0,0.23992091929018752,23.43,0.0,47.984183858037504,93.4406831910149,0.0
634,representative_week_29,representative_week,4,130,4833,2024-07-20T09:00:00,29,representative_scored,true,13,61.433796296296,0.005,0.3876960494435875,25.65,5.25,77.5392098887175,93.4406831910149,0.0
635,representative_week_29,representative_week,4,131,4834,2024-07-20T10:00:00,29,representative_scored,true,13,64.082407407407,0.007,0.5396920431881874,26.67,7.3500000000000005,107.93840863763748,93.4406831910149,0.0
636,representative_week_29,representative_week,4,132,4835,2024-07-20T11:00:00,29,representative_scored,true,13,65.653240740741,0.008,0.6025788697651876,27.89,8.4,120.51577395303752,93.4406831910149,0.0
637,representative_week_29,representative_week,4,133,4836,2024-07-20T12:00:00,29,representative_scored,true,13,53.565277777778,0.007,0.54798214982875,28.8,7.3500000000000005,109.59642996575,93.4406831910149,0.0
638,representative_week_29,representative_week,4,134,4837,2024-07-20T13:00:00,29,representative_scored,true,13,61.989351851852,0.004,0.58706392102875,29.29,4.2,117.41278420575001,93.4406831910149,0.0
639,representative_week_29,representative_week,4,135,4838,2024-07-20T14:00:00,29,representative_scored,true,13,73.354166666667,0.003,0.48398866107035,29.75,3.15,96.79773221407,93.4406831910149,0.0
640,representative_week_29,representative_week,4,136,4839,2024-07-20T15:00:00,29,representative_scored,true,13,62.033796296296,0.004,0.4074041885788875,29.72,4.2,81.4808377157775,93.4406831910149,0.0
641,representative_week_29,representative_week,4,137,4840,2024-07-20T16:00:00,29,representative_scored,true,13,57.055092592593,0.007,0.3103965763502,29.57,7.3500000000000005,62.079315270040006,93.4406831910149,0.0
642,representative_week_29,representative_week,4,138,4841,2024-07-20T17:00:00,29,representative_scored,true,13,60.436111111111,0.011,0.18331884326115,29.4,11.549999999999999,36.66376865223,93.4406831910149,0.0
643,representative_week_29,representative_week,4,139,4842,2024-07-20T18:00:00,29,representative_scored,true,13,50.524074074074,0.02,0.06563652305678751,28.78,21.0,13.127304611357502,93.4406831910149,0.0
644,representative_week_29,representative_week,4,140,4843,2024-07-20T19:00:00,29,representative_scored,true,13,52.318518518519,0.078,0.0121674887719875,27.89,81.9,2.4334977543975,93.4406831910149,0.0
645,representative_week_29,representative_week,4,141,4844,2024-07-20T20:00:00,29,representative_scored,true,13,49.967592592593,0.197,0.0,27.48,206.85000000000002,0.0,93.4406831910149,0.0
646,representative_week_29,representative_week,4,142,4845,2024-07-20T21:00:00,29,representative_scored,true,13,50.409259259259,0.341,0.0,26.85,358.05,0.0,93.4406831910149,0.0
647,representative_week_29,representative_week,4,143,4846,2024-07-20T22:00:00,29,representative_scored,true,13,63.000925925926,0.488,0.0,26.29,512.4,0.0,93.4406831910149,0.0
648,representative_week_29,representative_week,4,144,4847,2024-07-20T23:00:00,29,representative_scored,true,13,58.091666666667,0.594,0.0,25.89,623.6999999999999,0.0,93.4406831910149,17.140683191014887
649,representative_week_29,representative_week,4,145,4848,2024-07-21T00:00:00,29,representative_scored,true,13,51.785648148148,0.642,0.0,25.56,674.1,0.0,93.4406831910149,67.54068319101498
650,representative_week_29,representative_week,4,146,4849,2024-07-21T01:00:00,29,representative_scored,true,13,47.907407407407,0.617,0.0,25.5,647.85,0.0,93.4406831910149,41.29068319101498
651,representative_week_29,representative_week,4,147,4850,2024-07-21T02:00:00,29,representative_scored,true,13,47.625462962963,0.542,0.0,25.3,569.1,0.0,93.4406831910149,0.0
652,representative_week_29,representative_week,4,148,4851,2024-07-21T03:00:00,29,representative_scored,true,13,48.845833333333,0.526,0.0,24.83,552.3000000000001,0.0,93.4406831910149,0.0
653,representative_week_29,representative_week,4,149,4852,2024-07-21T04:00:00,29,representative_scored,true,13,46.738888888889,0.511,0.0,24.95,536.55,0.0,93.4406831910149,0.0
654,representative_week_29,representative_week,4,150,4853,2024-07-21T05:00:00,29,representative_scored,true,13,45.434259259259,0.439,0.0,25.02,460.95,0.0,93.4406831910149,0.0
655,representative_week_29,representative_week,4,151,4854,2024-07-21T06:00:00,29,representative_scored,true,13,41.649074074074,0.278,0.02061790225915,24.75,291.90000000000003,4.12358045183,93.4406831910149,0.0
656,representative_week_29,representative_week,4,152,4855,2024-07-21T07:00:00,29,representative_scored,true,13,43.211574074074,0.171,0.1022307832766,24.83,179.55,20.44615665532,93.4406831910149,0.0
657,representative_week_29,representative_week,4,153,4856,2024-07-21T08:00:00,29,representative_scored,true,13,49.621296296296,0.215,0.20311026354998754,24.91,225.75,40.62205270999751,93.4406831910149,0.0
658,representative_week_29,representative_week,4,154,4857,2024-07-21T09:00:00,29,representative_scored,true,13,53.077314814815,0.221,0.3561656365426875,26.26,232.05,71.2331273085375,93.4406831910149,0.0
659,representative_week_29,representative_week,4,155,4858,2024-07-21T10:00:00,29,representative_scored,true,13,61.094444444444,0.276,0.4584566499708874,27.28,289.8,91.69132999417748,93.4406831910149,0.0
660,representative_week_29,representative_week,4,156,4859,2024-07-21T11:00:00,29,representative_scored,true,13,61.936111111111,0.355,0.49188927391838755,27.98,372.75,98.3778547836775,93.4406831910149,0.0
661,representative_week_29,representative_week,4,157,4860,2024-07-21T12:00:00,29,representative_scored,true,13,53.464351851852,0.429,0.39465114887478747,28.48,450.45,78.9302297749575,93.4406831910149,0.0
662,representative_week_29,representative_week,4,158,4861,2024-07-21T13:00:00,29,representative_scored,true,13,51.847685185185,0.489,0.3671915986918875,28.18,513.45,73.4383197383775,93.4406831910149,0.0
663,representative_week_29,representative_week,4,159,4862,2024-07-21T14:00:00,29,representative_scored,true,13,56.093518518519,0.609,0.3110351672862,28.23,639.4499999999999,62.20703345724,93.4406831910149,95.09771664825485
664,representative_week_29,representative_week,4,160,4863,2024-07-21T15:00:00,29,representative_scored,true,13,58.7,0.679,0.27416014713628745,27.9,712.95,54.83202942725749,93.4406831910149,161.22271261827234
665,representative_week_29,representative_week,4,161,4864,2024-07-21T16:00:00,29,representative_scored,true,13,51.657407407407,0.672,0.2362979937598875,28.32,705.6,47.2595987519775,93.4406831910149,146.30028194299246
666,representative_week_29,representative_week,4,162,4865,2024-07-21T17:00:00,29,representative_scored,true,13,58.513888888889,0.594,0.1704955214094,28.51,623.6999999999999,34.09910428188,93.4406831910149,51.23978747289493
667,representative_week_29,representative_week,4,163,4866,2024-07-21T18:00:00,29,representative_scored,true,13,43.528703703704,0.442,0.0545596055377875,27.82,464.1,10.9119211075575,93.4406831910149,0.0
668,representative_week_29,representative_week,4,164,4867,2024-07-21T19:00:00,29,representative_scored,true,13,47.344444444444,0.244,0.0102038373946875,26.5,256.2,2.0407674789375,93.4406831910149,0.0
669,representative_week_29,representative_week,4,165,4868,2024-07-21T20:00:00,29,representative_scored,true,13,50.255555555556,0.167,0.0,25.82,175.35000000000002,0.0,93.4406831910149,0.0
670,representative_week_29,representative_week,4,166,4869,2024-07-21T21:00:00,29,representative_scored,true,13,51.107407407407,0.241,0.0,25.19,253.04999999999998,0.0,93.4406831910149,0.0
671,representative_week_29,representative_week,4,167,4870,2024-07-21T22:00:00,29,representative_scored,true,13,65.074074074074,0.417,0.0,24.27,437.84999999999997,0.0,93.4406831910149,0.0
672,representative_week_29,representative_week,4,168,4871,2024-07-21T23:00:00,29,representative_scored,true,13,51.057407407407,0.489,0.0,23.48,513.45,0.0,93.4406831910149,0.0
673,representative_week_39,representative_week,5,1,6384,2024-09-23T00:00:00,39,representative_scored,true,21,61.147685185185,0.321,0.0,13.36,337.05,0.0,93.4406831910149,0.0
674,representative_week_39,representative_week,5,2,6385,2024-09-23T01:00:00,39,representative_scored,true,21,64.249537037037,0.331,0.0,11.78,347.55,0.0,93.4406831910149,0.0
675,representative_week_39,representative_week,5,3,6386,2024-09-23T02:00:00,39,representative_scored,true,21,67.706481481481,0.339,0.0,11.1,355.95000000000005,0.0,93.4406831910149,0.0
676,representative_week_39,representative_week,5,4,6387,2024-09-23T03:00:00,39,representative_scored,true,21,72.098611111111,0.339,0.0,11.69,355.95000000000005,0.0,93.4406831910149,0.0
677,representative_week_39,representative_week,5,5,6388,2024-09-23T04:00:00,39,representative_scored,true,21,67.744907407407,0.321,0.0,11.64,337.05,0.0,93.4406831910149,0.0
678,representative_week_39,representative_week,5,6,6389,2024-09-23T05:00:00,39,representative_scored,true,21,72.60462962963,0.269,0.0,11.24,282.45000000000005,0.0,93.4406831910149,0.0
679,representative_week_39,representative_week,5,7,6390,2024-09-23T06:00:00,39,representative_scored,true,21,70.460185185185,0.208,0.0,11.27,218.39999999999998,0.0,93.4406831910149,0.0
680,representative_week_39,representative_week,5,8,6391,2024-09-23T07:00:00,39,representative_scored,true,21,71.075,0.128,0.1057908619032,11.23,134.4,21.15817238064,93.4406831910149,0.0
681,representative_week_39,representative_week,5,9,6392,2024-09-23T08:00:00,39,representative_scored,true,21,73.723148148148,0.023,0.2758681606583875,14.67,24.15,55.17363213167749,93.4406831910149,0.0
682,representative_week_39,representative_week,5,10,6393,2024-09-23T09:00:00,39,representative_scored,true,21,91.825925925926,0.0,0.41354879041580006,19.31,0.0,82.70975808316001,97.89724263575825,0.0
683,representative_week_39,representative_week,5,11,6394,2024-09-23T10:00:00,39,representative_scored,true,21,86.288888888889,0.001,0.5820860028049876,20.69,1.05,116.41720056099751,95.10137340793987,0.0
684,representative_week_39,representative_week,5,12,6395,2024-09-23T11:00:00,39,representative_scored,true,21,82.331944444444,0.005,0.64271548426315,21.9,5.25,128.54309685263,93.4406831910149,0.0
685,representative_week_39,representative_week,5,13,6396,2024-09-23T12:00:00,39,representative_scored,true,21,78.971759259259,0.009,0.5857492284507501,22.79,9.45,117.14984569015002,93.4406831910149,0.0
686,representative_week_39,representative_week,5,14,6397,2024-09-23T13:00:00,39,representative_scored,true,21,94.583796296296,0.015,0.4228923834457874,23.13,15.75,84.57847668915748,99.2898005780753,0.0
687,representative_week_39,representative_week,5,15,6398,2024-09-23T14:00:00,39,representative_scored,true,21,97.141203703704,0.024,0.2863683228280875,22.81,25.2,57.2736645656175,100.58113683346599,0.0
